FID,OBJECTID,SHAPE,ID,PLZ,ORT,STRASSE,STANDORT,TYP,OBJEKTTITEL,VULGONAMEN,BIOGR_ANGABEN,INSCHRIFT,BESCHREIBUNG,MATERIAL,ENTSTEHUNG,EPOCHE,KUENSTLER,GESCHICHTE,LITERATURQUELLEN,SE_ANNO_CAD_DATA
KUNSTWERKOGD.3620057,3620057,POINT (16.350096646971203 48.21085505105841),95594,1080,Wien,Jodok-Fink-Platz,,Gedenktafeln,Jodok Fink - Gedenktafel,,,"Jodok Fink / 1853 - 1929 / Vom Pflug rief dich das Vaterland / du halfst es bau'n mit weiser Hand. /
C. Philipp 1936
28. VI. 1936",,"Granit, Bronze",1936,11 Zwischenkriegszeit und 2. Weltkrieg,Carl PHILIPP,,,
KUNSTWERKOGD.3620058,3620058,POINT (16.352908249188634 48.209262875742866),95595,1080,Wien,Josefstädter Straße 11,,Gedenktafeln,Dr. Franz Miklosich - Gedenktafel,,,In diesem Hause wohnte seit 1852 / der grosse österreichische Slawist / und Sprachwissenschafter / slowenischer Herkunft / Franz Ritter von Miklosich / 1813 - 1891,"Tafel zweisprachig, Inschrift in deutscher und slowenischer Sprache",Marmor (grau),1991,12 Nach 1945,,,,
KUNSTWERKOGD.3620059,3620059,POINT (16.351791527214534 48.209325985802735),95598,1080,Wien,Josefstädterstraße 17,,Gedenktafeln,Karl von Frisch - Gedenktafel,,,Geburts- und Wohnhaus / des / Biologen / und Nobelpreisträgers / Karl von Frisch / 1886 - 1982,,Marmor,,12 Nach 1945,,,,
KUNSTWERKOGD.3620060,3620060,POINT (16.351791527214534 48.209325985802735),95603,1080,Wien,Josefstädterstraße 17,,Gedenktafeln,Gottfried Keller - Gedenktafel,,,"Hier wohnte 1874 / der grosse / Schweizer Dichter / Gottfried Keller / 
zum 60. Todesjahr 1950",,Marmor,1950,12 Nach 1945,,,,
KUNSTWERKOGD.3620051,3620051,POINT (16.35367616925444 48.21219454953576),95588,1080,Wien,Florianigasse 8,,Gedenktafeln,Albert Schweitzer - Gedenktafel,,,"In diesem Hause wohnte im Jahre 1909 / Albert Schweitzer / eine der grössten Helfer der Menschheit / des 20. Jahrhunderts. / Österr. Albert Schweitzer-Gemeinde /
Der am 14.1.1875 geborene Elsässer Doktor der Theologie, Philosophie und Medizin, / gab 1913 seine gesicherte Existenz auf / und wirkte seither in selbstloser weise als / Arzt im Urwald Äquatorial-Afrikas. / Er erhielt 1952 den Friedens-Nobelpreis.",,Marmor,1956/1957,12 Nach 1945,,,,
KUNSTWERKOGD.3620061,3620061,POINT (16.351199556054194 48.209451969964455),95624,1080,Wien,Josefstädter Straße 24,Theater in der Josefstadt,Gedenktafeln,Max Reinhardt - Gedenktafel,,"Max Reinhardt emigrierte bereits 1937 als Betroffener der Nürnberger Rassengesetze in die USA, wo er am 30.10.1943 in New York starb.",Max Reinhardt 1873-1943,,"Bronze (Reliefbüste, gestaltet von Mario Petrucci)",1949,12 Nach 1945,Mario PETRUCCI,,,
KUNSTWERKOGD.3620062,3620062,POINT (16.351199556054194 48.209451969964455),95625,1080,Wien,Josefstädter Straße 24,Theater in der Josefstadt,Gedenktafeln,Hugo von Hofmannsthal - Gedenktafel,,,Hugo von Hofmannsthal / 1874-1929,,Bronze,,,,,,
KUNSTWERKOGD.3620063,3620063,POINT (16.347297753094217 48.209812143838015),95629,1080,Wien,Josefstädterstraße 43-45,,Gedenktafeln,Kurt Gödel - Gedenktafel,,,"In diesem Hause wohnte / von 1930 - 1937 / der grosse / Mathematiker und Logiker / Kurt Gödel / 1906 - 1978 / Hier entdeckte er / seinen berühmten / Unvollständigkeitssatz / die bedeutendste / mathematische Entdeckung / des zwanzigsten Jahrhunderts /
2006",,Granit,2006,12 Nach 1945,,,,
KUNSTWERKOGD.3620064,3620064,POINT (16.349626100205185 48.21231200802496),95631,1080,Wien,Kochgasse 8,,Gedenktafeln,Stefan Zweig - Gedenktafel,,,"Dieses Haus / war von 1907-1919 Heim und / Wirkungsstätte des Dichters / Stefan Zweig / (1881-1942) /
Österr. Gesellschaft für Literatur / Int. Stefan Zweig Gesellschaft",,Stein,1962,12 Nach 1945,,,,
KUNSTWERKOGD.3620065,3620065,POINT (16.352302447359133 48.20818377625005),95633,1080,Wien,Lange Gasse 21-23,"Maria-Franc-Hof, Tafel im Durchgang zur Zeltgasse",Gedenktafeln,Maria Franc - Gedenktafel,,,"Maria Franc / geb. 25.9.1906, gest. 8.11.1971 / Erste / Bezirksvorsteherin / Wiens",,Marmor,,12 Nach 1945,,,,
KUNSTWERKOGD.3620066,3620066,POINT (16.350904648029385 48.21326513139867),95634,1080,Wien,Laudongasse 15,Volkskundemuseum,Gedenktafeln,Hochschule für Bodenkultur - Gedenktafel,,,In diesem Haus befand sich von ihrer / Gründung 1872 an bis zur / Übersiedlung auf die Türkenschanze / die Hochschule für Bodenkultur. / Sie wurde hier am 1. Oktober 1872 von / Minister Johann Ritter von Chlumecky und / Rektor Martin Wilckens eröffnet.,,Metall,nach 1996,12 Nach 1945,,,,
KUNSTWERKOGD.3619650,3619650,POINT (16.41078020510515 48.174444995689036),78311,1110,Wien,Geiselbergstraße 62-64,Wildholz-Hof,Profanplastiken/Kunst am Bau freistehend,Pelikane für Zierbrunnen,,,,Drei Pelikane aus Bronze in aufrechter Position auf Brunnenrand sitzend.,Bronze,,11 Zwischenkriegszeit und 2. Weltkrieg,Alfred HOFMANN,,,
KUNSTWERKOGD.3619651,3619651,POINT (16.410078267239502 48.17252088849818),78314,1110,Wien,Herderplatz/Gottschalkgasse,Herderpark,Profanplastiken/Kunst am Bau freistehend,Märchenbrunnen,,,,Frauenfigur eine Muschel haltend und sich auf einen Felsbrocken lehnend.,Stein,,11 Zwischenkriegszeit und 2. Weltkrieg,Franz SAUTNER,,"Eva Berger, histor. Gärten, Band 3, S. 239.",
KUNSTWERKOGD.3619652,3619652,POINT (16.423913735960863 48.18066805231104),78322,1110,Wien,Rinnböckstraße 47,im Kindergarten,Profanplastiken/Kunst am Bau freistehend,"Plastik ""Vogelgruppe""",,,,Bunt glasierte Plastik in einem Käfig.,"Keramik, farbig engobiert",,12 Nach 1945,Peter WEIHS,,,
KUNSTWERKOGD.3619653,3619653,POINT (16.429015013683358 48.16097775461173),78328,1110,Wien,Weißenböckstraße 1-3 / Simmeringer Hauptstraße,Im Zentrum der Wohnanlage Weißenböckstraße,Profanplastiken/Kunst am Bau freistehend,Brunnen,,,,Zierlicher Brunnen in schlichten gerundeten Formen mit zwei Wasserauslässen an der Mittelsäule.,Beton,,11 Zwischenkriegszeit und 2. Weltkrieg,,,,
KUNSTWERKOGD.3619654,3619654,POINT (16.339559496643016 48.18412794835801),78332,1120,Wien,Arndtstraße 27-29 / Malfattigasse 1-5,Fröhlich Hof,Profanplastiken/Kunst am Bau freistehend,"Putti, eine Weltkugel tragend, für Zierbrunnen",,,,"Drei kleinere unbekleidete Figuren mit dem Gesicht nach außen in der Mitte eines Brunnens, eine große Kugel hebend.",Stein,,,Stanislaus PLIHAL,,,
KUNSTWERKOGD.3619655,3619655,POINT (16.343552955105448 48.17971206868141),78348,1120,Wien,Fockystraße 53,In Wohnanlage,Profanplastiken/Kunst am Bau freistehend,"Putto mit Zicklein, Zwei Gruppen",,,,Zwei Gruppen von Figur mit Ziege.,Stein,,,Rudolf SCHMIDT,,,
KUNSTWERKOGD.3619656,3619656,POINT (16.31520475234037 48.17662517283655),78351,1120,Wien,Hohenbergstraße/Grünbergstraße,Maria Theresienbrücke (Tivolibrücke) links,Profanplastiken/Kunst am Bau freistehend,Sphinx (links),,,,,,,,,,,
KUNSTWERKOGD.3619657,3619657,POINT (16.31530795243038 48.17678940868144),78353,1120,Wien,Hohenbergstraße / Grünbergstraße,Maria Theresienbrücke (Tivolibrücke) rechts,Profanplastiken/Kunst am Bau freistehend,Sphinx (rechts),,,,,Stein,,,,,,
KUNSTWERKOGD.3619658,3619658,POINT (16.341979461219527 48.17797645912286),78354,1120,Wien,Karl Löwegasse 15 / Am Fuchsenfeld 1 - 3,"Reismann-Hof
im Kindergarten",Profanplastiken/Kunst am Bau freistehend,Musizierende Putti,,,,"Zwei Putti, einer mit Bass, einer mit Ziehharmonika.",Kalksandstein,,,Josef RIEDL,,,
KUNSTWERKOGD.3619659,3619659,POINT (16.336869849343675 48.182698068900976),78358,1120,Wien,Längenfeldgasse 16,Lorens-Hof,Profanplastiken/Kunst am Bau freistehend,Die Lesende,,,,Weibliche unbekleidete Figur und Kind sich in entspannter Haltung gegenüber sitzend.,Stein,,11 Zwischenkriegszeit und 2. Weltkrieg,Rudolf SCHMIDT,,,
KUNSTWERKOGD.3619660,3619660,POINT (16.33947835840861 48.17722112460127),78359,1120,Wien,"Längenfeldgasse 68 (""Am Fuchsenfelde"")","Fuchsenfeldhof, im 2. Hof",Profanplastiken/Kunst am Bau freistehend,Musizierende Putti,,,,"Gruppe von zwei Putti, der eine mit Holzblas-, der andere mit Blechblasinstrument.",Stein,,11 Zwischenkriegszeit und 2. Weltkrieg,Josef RIEDL,,,
KUNSTWERKOGD.3619661,3619661,POINT (16.292643899662735 48.162383026996395),78363,1120,Wien,Rosenhügelstraße / Wundtgasse,Wohnhausanlage,Profanplastiken/Kunst am Bau freistehend,Skulpturengruppe Ziegelschupferinnen,,,,"Skulpturengruppe bestehend aus fünf lebensgroßen Frauenfiguren, die Ziegelsteine herstellen.",Kunststein,1985,12 Nach 1945,TAXNER,"Die Plastik wurde anlässlich der Ausstellung ""Einfach bauen - Genossenschaftliche Zusammenarbeit im Siedlungswesen im Künstlerhaus Wien (8. November-1. Dezember 1985) von Prof. Taxner gestaltet.
Die Skulpturengruppe soll auf die maßgebliche Rolle von Frauen bei der Errichtung der Wohnanlagen 1921-1923 hinweisen.",,
KUNSTWERKOGD.3619662,3619662,POINT (16.33533697611194 48.17162735468754),78372,1120,Wien,Wienerbergstraße 16,Im Kindergarten,Profanplastiken/Kunst am Bau freistehend,Putto mit Bär,,,,Figürliche Plastik in Wohnanlage auf hohem grauen Betonsockel als Teil eines Paares.,Stein,1930,11 Zwischenkriegszeit und 2. Weltkrieg,Wilhelm HEJDA,,,
KUNSTWERKOGD.3619663,3619663,POINT (16.335202528599716 48.17156440073512),78375,1120,Wien,Wienerbergstraße 18,Im Kindergarten,Profanplastiken/Kunst am Bau freistehend,Putto mit Gans,,,,Figürliche Plastik auf hohem grauen Betonsockel in Wohnanlage als Teil eines Paares.,Stein,1930,11 Zwischenkriegszeit und 2. Weltkrieg,Wilhelm HEJDA,,,
KUNSTWERKOGD.3619664,3619664,POINT (16.29478937895099 48.16899388477438),78376,1130,Wien,Atzgersdorferstraße 14,vor dem Hietzinger Bad,Profanplastiken/Kunst am Bau freistehend,"Nirosta-Plastik ""Wellen""",,,,Bögen und Geraden aus Vierkantprofilen miteinander verbunden,Nirosta,,12 Nach 1945,Werner WÜRTINGER,,,
KUNSTWERKOGD.3619665,3619665,POINT (16.313952647757574 48.1878400740371),78377,1140,Wien,Schönbrunner Schlossbrücke (links),,Profanplastiken/Kunst am Bau freistehend,Löwe,,,,Auf Sockel liegende Löwenfigur.,Stein,1773-1780,07 Klassizismus/Biedermeier,Wilhelm BEYER,,,
KUNSTWERKOGD.3619666,3619666,POINT (16.313710532498572 48.187911973085725),78378,1140,Wien,Schönbrunner Schlossbrücke (rechts),,Profanplastiken/Kunst am Bau freistehend,Löwe,,,,Auf Sockel liegende Löwenfigur.,Stein,1773-1780,07 Klassizismus/Biedermeier,Wilhelm BEYER,,,
KUNSTWERKOGD.3619667,3619667,POINT (16.31361669983764 48.18720148779302),78379,1130,Wien,,Schönbrunner Brücke links,Profanplastiken/Kunst am Bau freistehend,Sphinx,,,,Sphinx auf Sockel liegend.,Stein,1773-1780,07 Klassizismus/Biedermeier,Wilhelm BEYER,,,
KUNSTWERKOGD.3619668,3619668,POINT (16.313361146128837 48.1872553969748),78380,1130,Wien,,Schönbrunner Brücke rechts,Profanplastiken/Kunst am Bau freistehend,Sphinx,,,,Sphinx auf Sockel liegend.,Stein,1773-1780,07 Klassizismus/Biedermeier,Wilhelm BEYER,,,
KUNSTWERKOGD.3619669,3619669,POINT (16.296896453268655 48.19141483129514),78381,1140,Wien,Jenullgasse 9-15 / Rupertgasse 16-6,,Profanplastiken/Kunst am Bau freistehend,Jüngling mit Gans,,,,"Unbekleidete Knabenfigur über einer Gans stehend, die Schnabel und Schwingen geöffnet hält.",Bronze,,11 Zwischenkriegszeit und 2. Weltkrieg,Josef HEU,,,
KUNSTWERKOGD.3619670,3619670,POINT (16.297916094966677 48.1948595872283),78382,1140,Wien,Linzerstraße 128/Rottstraße 1,"Blat-Hof
zu beiden Seiten einer Treppe",Profanplastiken/Kunst am Bau freistehend,Plastiken am Zierbrunnen,,,,je fünf Gesichter über Brunnenbecken als Halbreliefs aus Abgrenzungsmauer heraustretend,Beton,,,Wilhelm FRASS,,,
KUNSTWERKOGD.3619671,3619671,POINT (16.3170053970308 48.188371224340734),78383,1150,Wien,Auer Welsbach Park,"in der Wiese unterhalb des eingezäunten Sportbereichs, nähe Linke Wienzeile",Profanplastiken/Kunst am Bau freistehend,"Tonskulptur ""Flammenfrauen - Sarah und Johanna"" (1.)",,,,gerade stehende schlicht gehaltene Frauenfigur,Ton,2003,12 Nach 1945,Charlotte SEIDL,,,
KUNSTWERKOGD.3619672,3619672,POINT (16.328704491260105 48.20046848559968),78386,1150,Wien,Hütteldorfer Straße 16-22,Ebert-Hof,Profanplastiken/Kunst am Bau freistehend,"Knabe mit Vögeln, Zierbrunnen",,,,"Auf Sockel stehende Knabenfigur mit geneigtem Kopf, sich an die auf seinen ausgebreiteten Armen sitzenden Vögel schmiegend.",Bronze,1912,10 Späthistorismus/Jugendstil/Neoklassizismus,Anton ENDSTORFER,,,
KUNSTWERKOGD.3619673,3619673,POINT (16.33138280598977 48.1865650736515),78392,1150,Wien,Sparkassaplatz,,Profanplastiken/Kunst am Bau freistehend,"""Technische Form III""",,,,Blitzförmige aufrecht stehende Skulptur auf Bezonsockel stehend in der Mitte einer runden Verkehrsinsel.,Eisenguss,1972,12 Nach 1945,Karl Anton WOLF,,,
KUNSTWERKOGD.3619674,3619674,POINT (16.336116768896694 48.202123480002015),78393,1150,Wien,Wurzbachgasse 2-8,Vogelweidhof (Märchenhof),Profanplastiken/Kunst am Bau freistehend,Knabe mit Amphore,,,,Kleine Figur in verziertem Rahmen mit farbiger Glasur.,Keramik,,11 Zwischenkriegszeit und 2. Weltkrieg,Robert OBSIEGER,,,
KUNSTWERKOGD.3620415,3620415,POINT (16.370570420456016 48.20349428586538),96955,1010,Wien,Walfischgasse 2,,Gedenktafeln,Kärntnerturm - Gedenktafel,,,"Hier stand der Kärntnerturm. / Donnerstag, den 14. Oktober 1529
wiesen / an dieser Stelle Salm und Reischbach / auch den letzten und heftigsten Angriff / Suleimanns zurück.",,Stein,,,,,,
KUNSTWERKOGD.3620416,3620416,POINT (16.37115715537182 48.21558998673319),96956,1010,Wien,Werdertorgasse 17,,Gedenktafeln,Steine der Erinnerung - Wandtafel Werdertorgasse 17,,,"Zum Gedenken an die / 45 jüdischen Frauen, / Männer und Kinder / die in diesem Haus / auf engstem Raum in / Sammelwohnungen / leben mussten, ehe / sie von den Nazis / deportiert und / ermordet worden sind.",,Metall,,12 Nach 1945,,,,
KUNSTWERKOGD.3620417,3620417,POINT (16.371958564812886 48.207028198955605),96957,1010,Wien,Weihburggasse 2,,Gedenktafeln,Musikerfamilie Muffat - Gedenktafel,,,"In einem Vorgängerbau dieses Hauses / dem sogenannten Eineder- oder Muffathaus / lebten im 18. Jahrhundert mehrere / Mitglieder der Musikerfamilie Muffat. / Der Komponist und Kaiserliche / Hof- und Kammerorganist / Gottlieb Muffat (1690-1770). / Sohn des bedeutenden Barockkomponisten Georg Muffat / wohnte hier durch mehrere Jahrzehnte / bis zu seinem Tod am 9.12.1770 /
Gewidmet von Peter und Carol Muffat.",,Metall (Kupfer),1996-1998,12 Nach 1945,,,,
KUNSTWERKOGD.3620418,3620418,POINT (16.38120179269931 48.20730373684735),96958,1010,Wien,Weiskirchnerstraße 1,,Gedenktafeln,Doppeladler - Gedenktafel,,,Mittwoch den 12. August 1461 / schlugen an dieser Stelle / die Bürger Wiens den Angriff / des ausländischen Herzogs / Albrecht VI. zurück und / erwarben sich dadurch das / Recht den Doppeladler im / Stadtwappen zu führen.,,"Stein (Marmor, Sandstein)",1861? 1911?,,,,,
KUNSTWERKOGD.3620419,3620419,POINT (16.368746574837267 48.21261394307652),96959,1010,Wien,Wipplingerstraße 21,,Gedenktafeln,Ehemaliges Stadttor - Gedenktafel,,,Hier stand zur Zeit / der Babenberger / ein Stadttor.,,Stein (Marmor),vor 1948,,,,,
KUNSTWERKOGD.3620420,3620420,POINT (16.3684776273146 48.212874822231285),96960,1010,Wien,Wipplingerstraße 24-26,,Gedenktafeln,Iwan Franko - Gedenktafel,,,"In diesem Hause wohnte im Jahre 1894 / der große ukrainische Dichter und Gelehrte / Dr. Iwan Franko / Wien, 1960 / Ukrainischer Frauenbund u. ukr. Gemeinschaft",,Stein (Granit),1960,12 Nach 1945,,,,
KUNSTWERKOGD.3620421,3620421,POINT (16.37529644257687 48.20867286971195),96961,1010,Wien,Wollzeile 10,,Gedenktafeln,Charles de l'Écluse - Gedenktafel,,,"Hier wohnte 1573 bis 1588 / Charles de l* Ecluse, / genannt / Clusius aus Arras, / der berühmteste Botaniker / seiner Zeit.
Errichtet 1868 von der k.k. zool.bot. Gesellschaft in Wien",,Stein,1868,08 Frühhistorismus,,,,
KUNSTWERKOGD.3620422,3620422,POINT (16.377004798984185 48.20820462763301),96962,1010,Wien,Wollzeile 25,im Hausflur,Gedenktafeln,Schwibbogenhaus - Gedenktafel,,,"Bereits im 15. Jahrhundert / erhob sich an dieser Stelle / ein Schwibbogenhaus, das als / Heim der ""Haidenburse"", später / als Seminar verwendet wurde. / Bei Aufhebung des letzteren / an / Ignaz Leopold Depauli / verkauft, widmete es dieser / zu einer Stiftung, in deren / Interesse dieser Neubau / 1901-1902 aufgeführt wurde.",,Stein,vor 1948,09 Strenger Historismus,,,,
KUNSTWERKOGD.3620423,3620423,POINT (16.378470879942665 48.20765551061881),96963,1010,Wien,Wollzeile 36,"Kabarett ""Simpl""",Gedenktafeln,Fritz Grünbaum - Gedenktafel,,"Fritz Grünbaum war Schriftsteller und Künstler im Wiener Kabarett ""Simpl"". Als Betroffener der Nürnberger Rassengesetze wurde er in die KZ Buchenwald und Dachau deportiert, wo er an den Folgen von Mißhandlungen, Hunger und Erschöpfung starb.Seine Urne wurde 1941 auf dem alten jüdischen Friedhof (Zentralfriedhof) beigesetzt.","In diesem Haus wirkte / der grosse Künstler / Fritz Grünbaum / 7.4.1880-14.1.1941 / er war ein guter Österreicher / und hat für dieses Bekenntnis / im Konzentrationslager / den Tod gefunden. / Er wollte in seiner / Menschenliebe / nicht an das Grauen glauben / dem er dann selbst zum Opfer fiel. /
KZ. Gemeinschaft Dachau / Lagergemeinschaft Buchenwald",,"Metall (Nirosta), Glas",1955,12 Nach 1945,,,,
KUNSTWERKOGD.3620424,3620424,POINT (16.378282128788356 48.207178939244386),96964,1010,Wien,Zedlitzgasse 7,"Innen, im Hausflur!",Gedenktafeln,Bertha von Suttner - Gedenktafel,,,"Obere Tafel: 1905 - 2005 / Bertha von Suttner / Friedensnobelpreis

Untere, ursprüngliche Tafel: 
Hier lebte und starb / Bertha von Suttner / 9.6.1843-21.6.1914 / die Gründerin der / Österreichischen / Friedensgesellschaft","2 Tafeln übereinander, sämtliche Angaben beziehen sich nur auf die untere, reine Schrifttafel.",Stein,1963,12 Nach 1945,Rudolf SCHWAIGER,,,
KUNSTWERKOGD.3620425,3620425,POINT (16.410307533726527 48.28477371890381),97044,1210,Wien,Hanreitergasse 2,Paul Grüninger Schule,Gedenktafeln,Sophie Haber - Gedenktafel,,,"Sophie (Susi) Haber / 1922-2012 / Susi Haber war eine der Geretteten des / Schweizer Polizeihauptmannes Paul Grüninger / aus St. Gallen, dem ca. 3000 Wiener Jüdinnen / und Juden ihr Leben verdankten. / Er ermöglichte ihnen im Jahr 1938 / die illegale Einreise in die Schweiz. / Die Folge war die unehrenhafte Entlassung / und Verurteilung Grüningers, er wurde / erst 1995 post mortem rehabilitiert. / Als eine der Überlebenden initiierte / Susi Haber die Namensgebung dieser Schule, / in der sie auch als Zeitzeugin wirkte. / Mai 2015",,,2015,12 Nach 1945,,,,
KUNSTWERKOGD.3620426,3620426,POINT (16.367301063604128 48.20311750316105),97045,1010,Wien,Opernring 6,,Gedenktafeln,Josef Hlavka - Gedenktafel,,,"Architekt und Baumeister dieses Hauses / K. k. Oberbaurat Dr. h. c. Josef Hlavka / (1831 Prestitz, 1908 Prag) / Architekt und Mäzen / der tschechischen Kunst und Wissenschaft / Baumeister der Wiener Oper / und weiterer bedeutender Bauten in Wien /
Stiftung Josef Marie und Zdenka Hlavka 2016

Text zweisprachig",,Metall (Bronzeguss),2016,12 Nach 1945,,,,
KUNSTWERKOGD.3620427,3620427,POINT (16.302365803259185 48.198746059189766),97047,1140,Wien,Leyserstraße 5,,Gedenktafeln,Hilde Ölsinger - Gedenktafel,,,In diesem Haus rettete Hilde Ölsinger / das jüdische Ehepaar Nelly und Samuel Storfer / vor der bevorstehenden Deportation / in das KZ Theresienstadt. / Sie versteckte die beiden von September 1943 / bis zur Befreiung Wiens im April 1945 in ihrer Wohnung. / Für ihre mutige Tat verlangte Hilde Ölsinger kein Entgelt. / Sie wurde 1977 von Yad Vashem als eine der / 110 österreichischen Gerechten unter den Völkern geehrt. / Courage ist eine / Frage der Entscheidung / Hate - Brakers,,Plexiglas,2016,12 Nach 1945,,,,
KUNSTWERKOGD.3620428,3620428,POINT (16.384899263153464 48.204739159177734),97061,1030,Wien,Invalidenstraße 17,,Gedenktafeln,Invalidenhaus - Gedenktafel,,,"Invalidenhaus / Konvent / Elisabethinen / und Gasthaus zum / Bretzlbuam

Mit Stadtbild aus d. Jahre 1792.",,Keramik (Künstler H. Revy),1936,11 Zwischenkriegszeit und 2. Weltkrieg,,,,
KUNSTWERKOGD.3620429,3620429,POINT (16.36607408497665 48.19840537585848),97062,1040,Wien,Operngasse 26 / Faulmanngasse 1,Papageno-Haus,Gedenktafeln,Uraufführung der Zauberflöte - Gedenktafel,,,"""Der Vogelfänger bin ich ja ..."" / aus Mozarts Zauberflöte / Freihaustheater 30.9.1791",Steintafel mit farbigem Relief des Vogelfängers,Stein,1936/37,11 Zwischenkriegszeit und 2. Weltkrieg,,,,
